Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Label,Source_File
0.5034632682800293,149061.5199324897,51.64229773668144,26,75047,51.64229773668144,0,26,249,26,NORMAL,normal_browsing.csv
0.537041425704956,6783.461806913606,55.86161246428992,30,3643,55.86161246428992,0,30,1023,19,NORMAL,normal_browsing.csv
1.6177730560302734,5984.770214777777,6.7994703948105295,11,9682,6.7994703948105295,0,11,1263,11,NORMAL,normal_browsing.csv
2.595067262649536,3270.820807678735,12.716433394603945,33,8488,12.716433394603945,1,32,65535,17,NORMAL,normal_browsing.csv
2.546910524368286,46397.78228146045,14.527404730551796,37,118171,14.527404730551796,1,37,65535,36,NORMAL,normal_browsing.csv
0.3168272972106933,7704.512904949318,41.03181801079112,13,2441,41.03181801079112,1,12,65535,5,NORMAL,normal_browsing.csv
0.3387749195098877,101096.6220567588,38.37356088463501,13,34249,38.37356088463501,1,13,65535,12,NORMAL,normal_browsing.csv
1.4910616874694824,684.7469883910466,6.03596757641471,9,1021,6.03596757641471,1,8,65535,5,NORMAL,normal_browsing.csv
0.2658784389495849,19873.743884143743,11.28335194027843,3,5284,11.28335194027843,1,3,65535,2,NORMAL,normal_browsing.csv
1.1299736499786377,615.9435664833052,3.539905554501753,4,696,3.539905554501753,0,4,281,4,NORMAL,normal_browsing.csv
0.5085837841033936,1863.9996587214712,7.864977462959795,4,948,7.864977462959795,1,4,65535,3,NORMAL,normal_browsing.csv
0.5061633586883545,4399.765336177104,11.853880564464582,6,2227,11.853880564464582,0,6,255,3,NORMAL,normal_browsing.csv
0.4546043872833252,2094.1284920039293,15.39800361767595,7,952,15.39800361767595,1,6,65535,3,NORMAL,normal_browsing.csv
0.2319841384887695,26967.360961632538,21.5531976995145,5,6256,21.5531976995145,1,5,65535,4,NORMAL,normal_browsing.csv
0.5961825847625732,14361.37220178911,11.741369471212774,7,8562,11.741369471212774,0,7,73,7,NORMAL,normal_browsing.csv
0.8895533084869385,824.0090762483661,7.869118054213591,7,733,7.869118054213591,0,7,253,2,NORMAL,normal_browsing.csv
0.0513055324554443,10427.725323085073,77.9643014810099,4,535,77.9643014810099,1,4,65535,3,NORMAL,normal_browsing.csv
