Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,Label,Source_File
4.1168532371521,224.4432693547249,3.400655596283712,14,0,14,53248,ATTACK,
4.922389268875122,14341.003147874137,5.281987786785012,26,0,26,16,NORMAL,normal_download.csv
0.0109398365020751,16453.62798300098,274.22713305001633,3,0,3,17,NORMAL,normal_gaming.csv
4.1443281173706055,207.0299396429941,3.136817267318093,13,0,13,53248,ATTACK,
0.2755587100982666,100889.5708289748,43.54788856327821,12,1,12,65535,NORMAL,normal_streaming.csv
3.5882930755615234,6022.919406218788,2.229472295472437,8,0,8,16,NORMAL,normal_download.csv
0.3093750476837158,7263.029183585553,32.32322734127972,10,0,10,255,NORMAL,normal_browsing.csv
1.0462229251861572,6508.173197206949,7.646553910655837,8,0,8,76,NORMAL,normal_gaming.csv
4.258525609970093,14549.166935838886,5.400930299949875,23,0,23,16,NORMAL,normal_download.csv
0.0565443038940429,9355.49584253934,70.74098935757534,4,0,4,1053,NORMAL,normal_streaming.csv
1.9289915561676023,12037.377730222945,39.91723019927505,77,6,71,0,NORMAL,normal_mixed.csv
2.936004400253296,21732.937455575728,10.558567281890165,31,0,31,391,NORMAL,normal_browsing.csv
4.971173048019409,5044.2822564768,65.98040278052284,328,0,328,2047,NORMAL,normal_mixed.csv
4.172135829925537,682.6239883112411,5.75244933970147,24,0,24,547,ATTACK,
3.5912556648254395,10230.683479279904,28.95923033790888,104,16,88,65535,NORMAL,normal_streaming.csv
0.3114311695098877,56057.33050893521,44.953753415345,14,1,14,65535,NORMAL,normal_streaming.csv
2.192335367202759,176.06795282078787,1.3684037783999057,3,0,3,547,ATTACK,
0.175128698348999,168681.66256298134,108.49164174187216,19,1,19,65535,NORMAL,normal_browsing.csv
4.7257609367370605,17063.495398833515,6.136577873535702,29,0,29,16,NORMAL,normal_mixed.csv
4.661618709564209,283.1634421948251,4.290355184770077,20,0,20,53248,ATTACK,
0.6614553928375244,78789.89356550826,42.330896842317735,28,0,28,165,NORMAL,normal_browsing.csv
0.1163368225097656,60849.177820769255,94.55303800373808,11,0,11,1053,NORMAL,normal_browsing.csv
